Niepubliczne Przedszkole Mali Odkrywcy;Opolska 29;Siechnice;dolnoslaskie;Kinder;55-011;;False;;False;
Niepubliczne Przedszkole Mali Odkrywcy Przedszkole Montessori;Bobrowa 7a;Legnica;dolnoslaskie;Kinder;59-220;763070784;False;;False;
Niepubliczne Przedszkole Małe Misie;Kolejowa 7a;Szczawno-Zdrój;dolnoslaskie;Kinder;58-310;883411906;False;;False;
Niepubliczne Przedszkole Międzynarodowa Akademia Montessori;Wrocławska 25;Kąty Wrocławskie;dolnoslaskie;Kinder;55-080;570340350;False;;False;
Niepubliczne Przedszkole Montessori Kangurek;Żeromskiego 7;Złotoryja;dolnoslaskie;Kinder;59-500;502759721;False;;False;
Niepubliczne Przedszkole Montessori z Oddziałami integracyjnymi;Os. Włókniarzy 11;Bielawa;dolnoslaskie;Kinder;58-260;746452225;True;;False;
Niepubliczne Przedszkole Mój Mały Świat;Widokowa 2;Jawor;dolnoslaskie;Kinder;59-400;530714659;False;;False;
Niepubliczne Przedszkole Muzyczno - Językowe HIPPEK;Krzywoustego 2;Oleśnica;dolnoslaskie;Kinder;56-400;;False;;False;
Niepubliczne Przedszkole na Ptasiej;Ptasia 7;Oleśnica;dolnoslaskie;Kinder;56-400;717218484;False;;False;
Niepubliczne Przedszkole Promujące Zdrowie "Szóstka";Mickiewicza 14;Dzierżoniów;dolnoslaskie;Kinder;58-200;746451823;False;;False;
Niepubliczne Przedszkole Przedszkolandia Oleśnica;Lotnicza 27;Oleśnica;dolnoslaskie;Kinder;56-400;223797042;False;;False;
Niepubliczne Przedszkole przy Katolickiej Szkole Podstawowej;Północna 16;Oleśnica;dolnoslaskie;Kinder;56-400;713999985;False;;False;
Niepubliczne Przedszkole Radosne Tuptusie;Jagiellońska 26 E;Jelenia Góra;dolnoslaskie;Kinder;58-560;;False;;False;
Niepubliczne Przedszkole Sióstr Salezjanek;Daszyńskiego 7;Środa Śląska;dolnoslaskie;Kinder;55-300;713172290;False;;False;
Niepubliczne Przedszkole Sióstr Salezjanek;Kościelna 10;Nowa Ruda;dolnoslaskie;Kinder;57-400;748722316;False;;False;
Niepubliczne Przedszkole Sióstr Salezjanek;Ogrodowa 48;Pieszyce;dolnoslaskie;Kinder;58-250;748355395;False;;False;
Niepubliczne Przedszkole Sióstr Salezjanek;Spacerowa 2;Dzierżoniów;dolnoslaskie;Kinder;58-200;748313402;False;;False;
Niepubliczne Przedszkole Sióstr Salezjanek we Wrocławiu;Stanisławowska 46;Wrocław;dolnoslaskie;Kinder;54-611;713743003;False;;False;
Niepubliczne Przedszkole Smyk w Sobocisku;Sobocisko 22;Oława;dolnoslaskie;Kinder;55-200;713015024;False;;False;
Niepubliczne Przedszkole Specjalne "Tęczowy Świat";Słobodzkiego 28;Świdnica;dolnoslaskie;Kinder;58-105;748521039;False;;False;
Niepubliczne Przedszkole Stowarzyszenia "Nasza Szkoła" w Piotrowicach;Kostomłoty 31;Kostomłoty;dolnoslaskie;Kinder;55-311;713970286;False;;False;
Niepubliczne Przedszkole Ślimaczek;Aleja Czerwonych Maków 34;Legnica;dolnoslaskie;Kinder;59-220;;False;;False;
Niepubliczne Przedszkole Terapeutyczne w Chojnowie;Drzymały 4;Chojnów;dolnoslaskie;Kinder;59-225;600020168;False;;False;
Niepubliczne Przedszkole Tęczowa Przystań;Plac Ludowy 3A;Świdnica;dolnoslaskie;Kinder;58-100;533433530;False;;False;
Niepubliczne Przedszkole Tuptusie;Piastowska 2;Święta Katarzyna;dolnoslaskie;Kinder;55-010;608516758;False;;False;
Niepubliczne Przedszkole Tuptuś;Gustawa Morcinka 11;Jelenia Góra;dolnoslaskie;Kinder;58-500;756469374;False;;False;
Niepubliczne Przedszkole w Chocieszowie;Chocieszów 32;Polanica-Zdrój;dolnoslaskie;Kinder;57-320;748681709;False;;False;
Niepubliczne Przedszkole w Dzikowcu;Dzikowiec 94;Dzikowiec;dolnoslaskie;Kinder;57-432;748733552;False;;False;
Niepubliczne Przedszkole w Leśnej Centrum Opieki i Rozwoju Tęczowa Dolina;Baworowo 22b;Leśna;dolnoslaskie;Kinder;59-820;884140295;False;;False;
Niepubliczne Przedszkole w Ruszowie Akademia Wesołego Odkrywcy;Ratuszowa 2;Ruszów;dolnoslaskie;Kinder;59-950;660593692;False;;False;
Niepubliczne Przedszkole we Włodowicach;Nowa Ruda 50;Nowa Ruda;dolnoslaskie;Kinder;57-400;748110525;False;;False;
Niepubliczne Przedszkole Wesołe Skrzaty;Parkowa 27;Wrocław;dolnoslaskie;Kinder;51-180;;False;;False;
Niepubliczne Przedszkole z Oddziałami integracyjnymi "Wspólny Świat II";Grunwaldzka 40;Legnica;dolnoslaskie;Kinder;59-220;501189958;False;;False;
Niepubliczne Przedszkole z Oddziałami integracyjnymi "Wspólny Świat";Grunwaldzka 40;Legnica;dolnoslaskie;Kinder;59-220;501174592;False;;False;
Niepubliczne Przedszkole z Oddziałami integracyjnymi Mały Mistrz II;ul. Fabryczna 10;Wrocław;dolnoslaskie;Kinder;53-609;609098564;False;;False;
Niepubliczne Przedszkole z Oddziałami Integracyjnymi w Mikoszowie przy Stowarzyszeniu św. Celestyna;Strzelin 27;Strzelin;dolnoslaskie;Kinder;57-100;713958101;False;;False;
Niepubliczne Przedszkole Zaczarowany Parasol;A. Struga 1A;Jelenia Góra;dolnoslaskie;Kinder;58-560;757558620;False;;False;
Niepubliczne Przedszkole Zgromadzenia Sióstr Urszulanek SJK;Piastowska 39;Syców;dolnoslaskie;Kinder;56-500;627852458;False;;False;
Niepubliczne Punkt Przedszkolny EkoMarcinki;Spacerowa 24;Oława;dolnoslaskie;Kinder;55-200;668151258;True;;False;
Niepubliczne Punkt Przedszkolny Krasnal;Głowna 6;Oborniki Śląskie;dolnoslaskie;Kinder;55-120;;False;;False;
Niepubliczne Sportowe Przedszkole "Olimpijczyk";Grodzka 71;Wałbrzych;dolnoslaskie;Kinder;58-316;606356197;True;;False;
Niepubliczny Punkt Przedszkolny "Chatka Puchatka";Elizy Orzeszkowej 1;Bielawa;dolnoslaskie;Kinder;58-260;512088037;False;;False;
Niepubliczny Punkt Przedszkolny "Łatwo Powiedzieć";Truskawkowa 56;Wrocław;dolnoslaskie;Kinder;53-007;661731867;False;;False;
Niepubliczny Punkt Przedszkolny "Magiczna Chatka";Kościuszki 28;Świdnica;dolnoslaskie;Kinder;58-100;748566990;False;;False;
Niepubliczny Punkt Przedszkolny "Niebieski Słonik";Jeleniogórska 9;Świebodzice;dolnoslaskie;Kinder;58-160;690499433;True;;False;
Niepubliczny Punkt Przedszkolny City Kids;Leszczyńskiego 4;Wrocław;dolnoslaskie;Kinder;50-078;728301516;False;;False;
Niepubliczny Punkt Przedszkolny Dziarskie Smyki;Orkana 15;Wrocław;dolnoslaskie;Kinder;51-153;;False;;False;
Niepubliczny Punkt Przedszkolny Dzień Dobry;Cieślikowskiego 3;Wrocław;dolnoslaskie;Kinder;54-622;790720204;False;;False;
Niepubliczny Punkt Przedszkolny Fundacji Jawor w Głuszycy Górnej;Kłodzka 103;Głuszyca;dolnoslaskie;Kinder;58-340;746606229;False;;False;
Niepubliczny Punkt Przedszkolny HAPPY KIDS;Trawowa 34;Wrocław;dolnoslaskie;Kinder;54-614;605083900;False;;False;
Niepubliczny Punkt Przedszkolny IBMek;Muchoborska 16;Wrocław;dolnoslaskie;Kinder;54-424;572622590;False;;False;
Niepubliczny Punkt Przedszkolny Lingua Junior;Malinowa 17;Kobierzyce;dolnoslaskie;Kinder;55-040;538744448;False;;False;
Niepubliczny Punkt Przedszkolny Montessori;Sieradzka 5;Wrocław;dolnoslaskie;Kinder;50-568;512150140;True;;False;
Niepubliczny Punkt Przedszkolny Muzyczno - Językowy J. S. Bacha;J. S. Bacha 9;Wrocław;dolnoslaskie;Kinder;50-305;666602599;False;;False;
Niepubliczny Punkt Przedszkolny Pomponik;Szkolna 2A;Gniechowice;dolnoslaskie;Kinder;55-080;600803231;True;;False;
Niepubliczny Punkt Przedszkolny Promitis;Sudecka 100;Wrocław;dolnoslaskie;Kinder;53-128;536470732;False;;False;
Niepubliczny Punkt Przedszkolny Seedlings;Stolarska 2/1;Wrocław;dolnoslaskie;Kinder;53-205;535771377;False;;False;
Niepubliczny Punkt Przedszkolny Stumilowy Gaj A;Strońska 27 A-B;Wrocław;dolnoslaskie;Kinder;50-540;609502078;False;;False;
Niepubliczny Punkt Przedszkolny Stumilowy Gaj B;Strońska 27 A-B;Wrocław;dolnoslaskie;Kinder;50-540;609502078;False;;False;
Niepubliczny Punkt Przedszkolny w Borku;Głogów 40;Głogów;dolnoslaskie;Kinder;67-210;;False;;False;
Niepubliczny Punkt Przedszkolny w Kościelcu;Koscielec 9;Krotoszyce;dolnoslaskie;Kinder;59-223;768506472;False;;False;
Niepubliczny Punkt Przedszkolny w Krotoszycach;Mikołaja Kopernika 9/4;Krotoszyce;dolnoslaskie;Kinder;59-223;533984422;False;;False;
Niepubliczny Punkt Przedszkolny w Nielubi;Nielubia 71;Żukowice;dolnoslaskie;Kinder;67-231;683888431;False;;False;
Niepubliczny Terapeutyczny Punkt Przedszkolny;Kominiarska 42B;Wrocław;dolnoslaskie;Kinder;51-180;693700600;False;;False;
Niepubliczny Terapeutyczny Punkt Przedszkolny IMAGO;Tymiankowa 1/5U-6U;Kąty Wrocławskie;dolnoslaskie;Kinder;55-080;606320329;False;;False;
Niepubliczny terapeutyczny Punkt Przedszkolny Subrideo;Plac Bolesława Chrobrego 15;Kłodzko;dolnoslaskie;Kinder;57-300;728924426;True;;False;
Niepubliczny Zespół Wychowania Przedszkolnego PN "Mały Szewczyk";Strzeszowska 7;Wisznia Mała;dolnoslaskie;Kinder;55-114;;False;;False;
Niepubliczny Zespół Wychowania Przedszkolnego w Chwalibożycach;Oława 1c;Oława;dolnoslaskie;Kinder;55-200;713014687;False;;False;
Niepubliczny Zespół Wychowania Przedszkolnego w Oleśnicy Małej;Oława 52;Oława;dolnoslaskie;Kinder;55-200;602213337;True;;False;
Ocean Edukacji Rybka;Słodowa 12;Głogów;dolnoslaskie;Kinder;67-200;603073319;False;;False;
Ochronka Zgromadzenia Sióstr Służebniczek BDNP Niepubliczne Przedszkole;Jarosława Dąbrowskiego 4;Chojnów;dolnoslaskie;Kinder;59-225;768188766;True;;False;
Ośrodek Rehabilitacyjno-Edukacyjny w Środzie Śląskiej;Malczycka 4;Środa Śląska;dolnoslaskie;Kinder;55-300;713143263;True;;False;
Piastusiowa chatka;Pilczycka 25;Wrocław;dolnoslaskie;Kinder;54-151;662216621;False;;False;
Pierwsze Prywatne Przedszkole "STOKROTKA" w Kamiennej Górze;Parkowa 3;Kamienna Góra;dolnoslaskie;Kinder;58-400;517418524;True;;False;
Placówka Opieki Przedszkolnej "Bajka";3 Maja 29;Złoty Stok;dolnoslaskie;Kinder;57-250;748175219;True;;False;
Prywatne Przedszkole "BAJKA";Trzebnicka 12;Wisznia Mała;dolnoslaskie;Kinder;55-114;664734664;False;;False;
Prywatne Przedszkole "Mini Bambini";Wrocławska 20B;Kiełczów;dolnoslaskie;Kinder;55-093;609302800;False;;False;
Prywatne Przedszkole Krokodyl Schnappi;Wiejska 3;Kowary;dolnoslaskie;Kinder;58-530;757613601;True;;False;
Prywatne Przedszkole Oxpress;Tyrankiewiczów 22;Bolesławiec;dolnoslaskie;Kinder;59-700;757325055;True;;False;
Prywatne Przedszkole Smerfiki;Jana Pawła II 20a;Bolesławiec;dolnoslaskie;Kinder;59-700;605343134;True;;False;
Prywatne Przedszkole Tęcza w Międzyrzeczu;Strzegom 27D;Strzegom;dolnoslaskie;Kinder;58-150;605831044;False;;False;
Przedszkolandia na Wzgórzach Dalkowskich;Brak 27;Żukowice;dolnoslaskie;Kinder;67-231;683888431;False;;False;
Przedszkole;0 149;Kamienna Góra;dolnoslaskie;Kinder;58-400;756106483;False;;False;
Przedszkole;1 Maja 16;Kudowa-Zdrój;dolnoslaskie;Kinder;57-350;748661447;False;;False;
Przedszkole;Góra 10;Góra;dolnoslaskie;Kinder;56-200;655431323;False;;False;
Przedszkole;Stolec 101;Ząbkowice Śląskie;dolnoslaskie;Kinder;57-200;;False;;False;
Przedszkole;Szkolna 40;Mirków;dolnoslaskie;Kinder;55-095;713152682;False;;False;
Przedszkole;Szymrychowska 7;Lubawka;dolnoslaskie;Kinder;58-420;757411620;False;;False;
Przedszkole;Ślubów 54;Góra;dolnoslaskie;Kinder;56-200;655436877;True;;False;
Przedszkole "Bajkowa Dolinka" w Pszennie;Wrocławska 15 a;Pszenno;dolnoslaskie;Kinder;58-125;748519028;True;;False;
Przedszkole "Bajkowa Przystań";Krakowska 56-62;Wrocław;dolnoslaskie;Kinder;50-425;690009699;False;;False;
Przedszkole "na Akacjowym Wzgórzu w Łagiewnikach";Jedności Narodowej 10;Łagiewniki;dolnoslaskie;Kinder;58-210;748939440;True;;False;
Przedszkole "Szyszkowa Polana" w Szyszkowej;Leśna 64;Leśna;dolnoslaskie;Kinder;59-820;606494216;True;;False;
Przedszkole "U babci" Marzenna Molińska;Wileńska;Leśna 6;7;Wołów;dolnoslaskie;Kinder;56-100;;False;;False;
Przedszkole "Zdrój";Fryderyka Pautscha 9;Wrocław;dolnoslaskie;Kinder;51-651;502011974;False;;False;
Przedszkole 104;Niedżwiedzia 26-28;Wrocław;dolnoslaskie;Kinder;54-233;717986750;False;;False;
Przedszkole 105 "Szczepinek";Pozańska 24;Wrocław;dolnoslaskie;Kinder;53-631;717986924;False;;False;
Przedszkole 41;Dobra 16;Wrocław;dolnoslaskie;Kinder;53-678;717986789;False;;False;
Przedszkole 91 Nasz Domek;Zaporoska 52A;Wrocław;dolnoslaskie;Kinder;55-416;717986821;False;;False;
Przedszkole ABC;Piękna 62b;Wrocław;dolnoslaskie;Kinder;50-506;713163853;False;;False;
Przedszkole Alto;Ogrodowa 69/71;Kiełczów;dolnoslaskie;Kinder;55-093;501508578;False;;False;
Przedszkole BAJKA w Międzyborzu;Koscielna 2;Międzybórz;dolnoslaskie;Kinder;56-513;627856030;False;;False;
Przedszkole Fundacji "CLEVER";Armii Krajowej 35A;Wałbrzych;dolnoslaskie;Kinder;58-302;748425826;True;;False;
Przedszkole Gminne;Nowosiedlicka 1;Dobroszyce;dolnoslaskie;Kinder;56-410;;False;;False;
Przedszkole Gminne w Chobieni;Nadrzeczna 11A;Rudna;dolnoslaskie;Kinder;59-305;768449836;False;;False;
Przedszkole Gminne w Jaszkowej Dolnej;00000 37;Jaszkowa Górna;dolnoslaskie;Kinder;57-312;748687615;False;;False;
Przedszkole Gminne w Jerzmanowej;Obiszowska 25;Jerzmanowa;dolnoslaskie;Kinder;67-222;;False;;False;
Przedszkole Gminne w Krosnowicach;Sportowa 12;Krosnowice;dolnoslaskie;Kinder;57-362;748685313;True;;True;
Przedszkole Gminne w Ołdrzychowicach Kłodzkich;Osiedlowa 7;Ołdrzychowice Kłodzkie;dolnoslaskie;Kinder;57-360;748689318;False;;False;
Przedszkole Gminne w Pobiednej;Dworcowa 2;Pobiedna;dolnoslaskie;Kinder;59-814;757816239;False;;False;
Przedszkole Gminne w Rudnej;Polna 3 D;Rudna;dolnoslaskie;Kinder;59-305;768464052;False;;False;
Przedszkole Gminne w Szalejowie Dolnym;Szalejów Dolny 100;Szalejów Górny;dolnoslaskie;Kinder;57-314;748687211;False;;False;
Przedszkole Gminne z Oddziałami Integracyjnymi w Bierkowicach;Bierkowice 3;Kłodzko;dolnoslaskie;Kinder;57-300;748673122;False;;False;
Przedszkole im. Jana Pawła II w Raszówce;Kolejowa 2;Raszówka;dolnoslaskie;Kinder;59-307;768448192;False;;False;
Przedszkole Integracyjne;Wrocławska 10;Trzebnica;dolnoslaskie;Kinder;55-100;713870651;False;;False;
Przedszkole Integracyjne Miludkowy Zakątek;Cedrowa 1;Legnica;dolnoslaskie;Kinder;59-220;664019386;False;;False;
Przedszkole integracyjne nr 12;Zgodna 10-14;Wrocław;dolnoslaskie;Kinder;50-432;717986759;False;;False;
Przedszkole Integracyjne nr 125;Ścinawska 10;Wrocław;dolnoslaskie;Kinder;53-642;717986764;False;;False;
Przedszkole Integracyjne nr 68 >Roku 2000<;Jana Długosza 29;Wrocław;dolnoslaskie;Kinder;51-162;717986809;False;;False;
Przedszkole Integracyjne nr 89;Oporowska 1;Wrocław;dolnoslaskie;Kinder;53-434;713621812;False;;False;
Przedszkole Integracyjne nr 93;Grochowa 15;Wrocław;dolnoslaskie;Kinder;53-423;717986823;False;;False;
Przedszkole Językowe "Leśne Skrzaty";Obornicka 41H;Trzebnica;dolnoslaskie;Kinder;55-100;882141933;False;;False;
Przedszkole Językowe ENTE;E. Orzeszkowej 80A;Wrocław;dolnoslaskie;Kinder;50-311;713224886;False;;False;
Przedszkole Językowe Europejska Akademia Dziecka;Główna 84;Smolec;dolnoslaskie;Kinder;55-080;713363311;False;;False;
Przedszkole Językowe Europejska Akademia Dziecka;Szkolna 14;Dzierżoniów;dolnoslaskie;Kinder;58-200;748340004;False;;False;
Przedszkole Kinder Jagodno;Shuberta 19B;Iwiny;dolnoslaskie;Kinder;52-116;730884884;False;;False;
Przedszkole Kropeczka - Niepubliczny Punkt Przedszkolny przy Centrum Edukacji i Zabawy Edukarnia;Sojowa 3;Wrocław;dolnoslaskie;Kinder;52-210;;False;;False;
Przedszkole Lolek;Polna 20;Lubin;dolnoslaskie;Kinder;59-300;;False;;False;
Przedszkole Mały Mistrz;Drzewieckiego 59;Wrocław;dolnoslaskie;Kinder;54-129;609098564;False;;False;
Przedszkole Miedziany Krasnalek;Orzechowa 29;Legnica;dolnoslaskie;Kinder;59-220;;False;;False;
Przedszkole Miejskie;Marszałka Józefa Piłsudskiego 17;Świeradów-Zdrój;dolnoslaskie;Kinder;59-850;757816339;False;;False;
Przedszkole Miejskie;Nadbrzeżna 30;Stronie Śląskie;dolnoslaskie;Kinder;57-550;748141465;False;;False;
Przedszkole Miejskie;Ofiar Katynia 4;Szczawno-Zdrój;dolnoslaskie;Kinder;58-310;748400517;False;;False;
Przedszkole Miejskie "Bajkowe Przedszkole" w Żarowie;Łokietka 14;Żarów;dolnoslaskie;Kinder;58-130;748580826;False;;False;
Przedszkole Miejskie Bajkowy Ogród;Pocztowa 6a;Wiązów;dolnoslaskie;Kinder;57-120;713931079;False;;False;
Przedszkole Miejskie nr 1;Kolejowa 15;Nowa Ruda;dolnoslaskie;Kinder;57-400;748722563;False;;False;
Przedszkole Miejskie nr 1;Krupińskiego 17;Lubin;dolnoslaskie;Kinder;59-300;768479693;False;;False;
Przedszkole Miejskie nr 1;Mickiewicza 1b;Lubań;dolnoslaskie;Kinder;59-800;757224069;False;;False;
Przedszkole Miejskie nr 1;Pl.Św. Małgorzaty 15;Świdnica;dolnoslaskie;Kinder;58-100;748521619;False;;False;
Przedszkole Miejskie nr 1;Staszica 10;Złotoryja;dolnoslaskie;Kinder;59-500;768783623;False;;False;
Przedszkole Miejskie nr 1;Wojska Polskiego 18;Chojnów;dolnoslaskie;Kinder;59-225;768188056;False;;False;
Przedszkole Miejskie nr 1 w Ziębicach;Klasztorna 6;Ziębice;dolnoslaskie;Kinder;57-220;748191317;False;;False;
Przedszkole Miejskie nr 12 w Lubinie;Jastrzębia 2;Lubin;dolnoslaskie;Kinder;59-300;767246018;False;;False;
Przedszkole Miejskie nr 13;1 Maja 16B;Lubin;dolnoslaskie;Kinder;59-300;767490180;False;;False;
Przedszkole Miejskie nr 14;Sokola 44;Lubin;dolnoslaskie;Kinder;59-300;767468366;False;;False;
Przedszkole Miejskie nr 14 w Świdnicy;M. Kozara Słobódzkiego 10;Świdnica;dolnoslaskie;Kinder;58-105;748521742;False;;False;
Przedszkole Miejskie nr 15;Orla 75;Lubin;dolnoslaskie;Kinder;59-300;767249456;False;;False;
Przedszkole Miejskie nr 15 w Świdnicy;Ofiar Oświęcimskich 45A;Świdnica;dolnoslaskie;Kinder;58-105;748524353;False;;False;
Przedszkole Miejskie nr 2;Górnicza 21/23;Złotoryja;dolnoslaskie;Kinder;59-500;768783820;False;;False;
Przedszkole Miejskie nr 2;Staszica 2;Lubin;dolnoslaskie;Kinder;59-300;767468370;False;;False;
Przedszkole Miejskie nr 2 "Mini";Osiedle Xxx-Lecia 14;Nowa Ruda;dolnoslaskie;Kinder;57-402;748723583;False;;False;
Przedszkole Miejskie nr 2 "Słoneczko";11 Lutego 18;Polkowice;dolnoslaskie;Kinder;59-100;767497373;False;;False;
Przedszkole Miejskie nr 3;Kilińskiego 35;Lubin;dolnoslaskie;Kinder;59-300;768470020;False;;False;
Przedszkole Miejskie nr 3;Różana 1;Lubań;dolnoslaskie;Kinder;59-800;757222346;False;;False;
Przedszkole Miejskie nr 3;Skrzetuskiego 37;Polkowice;dolnoslaskie;Kinder;59-101;767498860;False;;False;
Przedszkole Miejskie nr 3 w Chojnowie;Krasickiego 1;Chojnów;dolnoslaskie;Kinder;59-225;768188490;False;;False;
Przedszkole Miejskie nr 3 w Świdnicy;Okrężna 30;Świdnica;dolnoslaskie;Kinder;58-100;748522778;False;;False;
Przedszkole Miejskie nr 4;Joachima Lelewela 10;Świdnica;dolnoslaskie;Kinder;58-100;748520397;False;;False;
Przedszkole Miejskie nr 4 im. Misia Uszatka;Lipowa 11;Polkowice;dolnoslaskie;Kinder;59-100;768451336;False;;False;
Przedszkole Miejskie nr 4 w Lubinie;Kościuszki 10;Lubin;dolnoslaskie;Kinder;59-300;767468383;False;;False;
Przedszkole Miejskie nr 5;Orzeszkowej 11;Lubin;dolnoslaskie;Kinder;59-300;767464603;False;;False;
Przedszkole Miejskie nr 5 im. Juliana Tuwima;Mieszka II 1;Lubań;dolnoslaskie;Kinder;59-800;757224000;False;;False;
Przedszkole Miejskie nr 5 w Polkowicach;Kolejowa 14;Polkowice;dolnoslaskie;Kinder;59-100;768451255;False;;False;
Przedszkole Miejskie nr 6;Komunardów 2;Świdnica;dolnoslaskie;Kinder;58-100;748522976;False;;False;
Przedszkole Miejskie nr 6 w Lubinie;Łużycka 6;Lubin;dolnoslaskie;Kinder;59-300;767497030;False;;False;
Przedszkole Miejskie nr 6 z Oddziałami Integracyjnymi;Mjr. Hubala 1a;Polkowice;dolnoslaskie;Kinder;59-100;767454016;False;;False;
Przedszkole Miejskie nr 6 z Oddziałami Integracyjnymi Punkt Przedszkolny "Żuczki";Mjr. Hubala 3;Polkowice;dolnoslaskie;Kinder;59-100;767454016;False;;False;
Przedszkole Miejskie nr 7;Osiedlowa 7a;Lubin;dolnoslaskie;Kinder;59-300;767468380;False;;False;
Przedszkole Miejskie nr 9 z Oddziałami integracyjnymi;Szkolna 23;Lubin;dolnoslaskie;Kinder;59-300;767468386;False;;False;
Przedszkole Miejskie w Bierutowie;Kolejowa 7;Bierutów;dolnoslaskie;Kinder;56-420;713146219;False;;False;
Przedszkole Miejskie w Chocianowie;Wesoła 14;Chocianów;dolnoslaskie;Kinder;59-140;768185643;False;;False;
Przedszkole Miejskie w Lubomierzu;Stogryna 2;Lubomierz;dolnoslaskie;Kinder;59-623;757833537;False;;False;
Przedszkole Miejskie w Mieroszowie;Wolności 27;Mieroszów;dolnoslaskie;Kinder;58-350;748458334;False;;False;
Przedszkole Miejskie w Strzelinie;Strzelin 7;Strzelin;dolnoslaskie;Kinder;57-100;;False;;False;
Przedszkole Montessori "Monte Jedenastka";Malinowskiego 11;Lwówek Śląski;dolnoslaskie;Kinder;59-600;757823197;False;;False;
Przedszkole na Orlej Polanie;Adama Mickiewicza 18;Ziębice;dolnoslaskie;Kinder;57-220;748191365;False;;False;
Przedszkole Niepubliczne;Kościuszki 4;Węgliniec;dolnoslaskie;Kinder;59-940;502915403;False;;False;
Przedszkole Niepubliczne;Staffa 41;Polanica-Zdrój;dolnoslaskie;Kinder;57-320;603031476;False;;False;
Przedszkole niepubliczne;Świerkowa 4;Świętoszów;dolnoslaskie;Kinder;59-726;757310620;False;;False;
Przedszkole Niepubliczne "Agatka";Z. Nałkowskiej 2;Wałbrzych;dolnoslaskie;Kinder;58-309;746656600;False;;False;
Przedszkole Niepubliczne "Akademia Malucha";Osiedle Kazimierza Wielkiego 7;Góra;dolnoslaskie;Kinder;56-200;603650789;False;;False;
Przedszkole Niepubliczne "Akademia Rozwoju" w Tomaszowie Bolesławieckim;Tomaszów Bolesławiecki 110 B;Raciborowice Górne;dolnoslaskie;Kinder;59-720;757389304;False;;False;
Przedszkole Niepubliczne "Bajka";Bogusławskiego 2;Wałbrzych;dolnoslaskie;Kinder;58-301;748423209;False;;False;
Przedszkole Niepubliczne "Bajka";Kłodnicka 22;Wrocław;dolnoslaskie;Kinder;54-218;713517233;False;;False;
